"","neg_00005","neg_00007","neg_00012","neg_00031","neg_00035","neg_00040","neg_00042","neg_00049","neg_00055","neg_00069","neg_00070","neg_00092","neg_00097","neg_00099","neg_00110","neg_00121","neg_00122","neg_00145","neg_00151","neg_00164","neg_00175","neg_00177","neg_00196","neg_00205","neg_00223","neg_00227","neg_00228","neg_00231","neg_00232","neg_00233","neg_00235","neg_00236","neg_00240","neg_00242","neg_00245","neg_00246","neg_00252","neg_00254","neg_00255","neg_00256","neg_00259","neg_00261","neg_00262","neg_00268","neg_00270","neg_00272","neg_00276","neg_00277","neg_00280","neg_00281","neg_00285","neg_00289","neg_00290","neg_00291","neg_00294","neg_00297","neg_00298","neg_00301","neg_00306","neg_00308","neg_00312","neg_00326","neg_00344","neg_00350","neg_00355","neg_00361","neg_00369","neg_00382","neg_00384","neg_00387","neg_00403","neg_00412","neg_00417","neg_00418","neg_00424","neg_00435","neg_00447","neg_00457","neg_00463","neg_00467","neg_00472","neg_00474","neg_00489","neg_00491","neg_00500","neg_00509","neg_00520","neg_00525","neg_00553","neg_00554","neg_00565","neg_00572","neg_00597","neg_00602","neg_00631","neg_00637","neg_00642","neg_00657","neg_00689","neg_00691","neg_00714","neg_00788","neg_00835","neg_00843","neg_00847","neg_00851","neg_00890","neg_00906","neg_00931","neg_00932","neg_00981","neg_01017","neg_01033","neg_01036","neg_01047","neg_01065","neg_01074","neg_01075","neg_01079","neg_01080","neg_01081","neg_01083","neg_01088","neg_01090","neg_01103","neg_01131","neg_01133","neg_01140","neg_01141","neg_01152","neg_01154","neg_01155","neg_01162","neg_01172","neg_01183","neg_01206","neg_01232","neg_01263","neg_01272","neg_01288","neg_01299","neg_01317","neg_01334","neg_01414","neg_01415","neg_01419","neg_01423","neg_01433","neg_01440","neg_01452","neg_01468","neg_01495","neg_01507","neg_01515","neg_01543","neg_01593","neg_01625","neg_01631","neg_01633","neg_01637","neg_01656","neg_01660","neg_01663","neg_01667","neg_01670","neg_01688","neg_01693","neg_01713","neg_01747","neg_01761","neg_01796","neg_01820","neg_01839","neg_01844","neg_01846","neg_01866","neg_01948","neg_01965","neg_01994","neg_01996","neg_01997","neg_02129","neg_02138","neg_02140","neg_02240","neg_02250","neg_02283","neg_02287","neg_02348","neg_02417","neg_02425","neg_02426","neg_02433","neg_02434","neg_02439","neg_02485","neg_02520","neg_02571","neg_02689","neg_02697","neg_02730","neg_02743","neg_02751","neg_02791","neg_02800","neg_02808","neg_02813","neg_02819","neg_02945","neg_02956","neg_02959","neg_02960","neg_02966","neg_02981","neg_02999","neg_03049","neg_03097","neg_03129","neg_03140","neg_03165","neg_03236","neg_03353","neg_03408","neg_03440","neg_03444","neg_03527","neg_03544","neg_03701","neg_03781","neg_03904","neg_04035","neg_04165","neg_04189","neg_04205","neg_04366","neg_04402","neg_04408","neg_04426","neg_04440","neg_04451","neg_04513","neg_04730","neg_04838","neg_04974","neg_05053","neg_05184","pos_00001","pos_00002","pos_00003","pos_00004","pos_00005","pos_00006","pos_00007","pos_00008","pos_00012","pos_00013","pos_00015","pos_00020","pos_00022","pos_00024","pos_00025","pos_00030","pos_00032","pos_00033","pos_00035","pos_00039","pos_00041","pos_00044","pos_00048","pos_00049","pos_00055","pos_00056","pos_00057","pos_00059","pos_00061","pos_00065","pos_00071","pos_00090","pos_00095","pos_00096","pos_00097","pos_00106","pos_00108","pos_00109","pos_00114","pos_00117","pos_00126","pos_00128","pos_00131","pos_00138","pos_00139","pos_00142","pos_00143","pos_00154","pos_00156","pos_00160","pos_00167","pos_00170","pos_00189","pos_00203","pos_00219","pos_00223","pos_00241","pos_00257","pos_00260","pos_00271","pos_00292","pos_00296","pos_00307","pos_00384","pos_00393","pos_00399","pos_00400","pos_00410","pos_00424","pos_00432","pos_00493","pos_00505","pos_00520","pos_00524","pos_00548","pos_00551","pos_00559","pos_00566","pos_00573","pos_00574","pos_00578","pos_00606","pos_00647","pos_00669","pos_00671","pos_00703","pos_00709","pos_00767","pos_00778","pos_00795","pos_00828","pos_00916","pos_00917","pos_00942","pos_00947","pos_00951","pos_00972","pos_00983","pos_01004","pos_01005","pos_01017","pos_01096","pos_01110","pos_01114","pos_01126","pos_01127","pos_01130","pos_01143","pos_01173","pos_01176","pos_01239","pos_01249","pos_01268","pos_01289","pos_01297","pos_01299","pos_01315","pos_01339","pos_01343","pos_01353","pos_01365","pos_01375","pos_01381","pos_01403","pos_01418","pos_01419","pos_01451","pos_01459","pos_01562","pos_01575","pos_01581","pos_01589","pos_01629","pos_01684","pos_01749","pos_01774","pos_01781","pos_01882","pos_01901","pos_01918","pos_01950","pos_01972","pos_01994","pos_02071","pos_02083","pos_02105","pos_02118","pos_02150","pos_02188","pos_02197","pos_02203","pos_02272","pos_02362","pos_02363","pos_02439","pos_02442","pos_02524","pos_02580","pos_02701","pos_02742","pos_02748","pos_02778","pos_02882","pos_02911","pos_02928","pos_02952","pos_02975","pos_02997","pos_03025","pos_03034","pos_03048","pos_03209","pos_03290","pos_03397","pos_03487","pos_03552","pos_03593","pos_03724","pos_03730","pos_03734","pos_03785","pos_03840","pos_03848","pos_03892","pos_03991","pos_04016","pos_04019","pos_04064","pos_04124","pos_04142","pos_04180","pos_04224","pos_04228","pos_04264","pos_04342","pos_04403","pos_04500","pos_04511","pos_05013","pos_05143","pos_05533"
"pos_00044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28383992157063,0,0.0183498509171044,0,0,0,0,0,0,0.0207646886732731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113165372519554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366724517891835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155239376407257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988638219935913,0,0,0,0,0,0,0,0,0,0,0.00511635997313928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070739229086481,0,0,0,0.00958384791537142,0.0194648244075998,0,0.00478820250309769,0,0,0,0,0,0,0,0,0,0,0,0.000930447283699645,0,0,0,0,0,0,0,0,0,0,0,0,0.0423293614308966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0933377015155885,0,0,0,0,0,0,0,0,0,-0.0623682539241527,0,-0.0810735655458358,-0.0801169454825558,0,0,0,0,-0.0278495976818967,0,0,0,0,0,0,0,-0.0109248108273883,0,0,0,NA,0,0,0,0,0,-0.0174664119624252,0,0,0,0,0,0,0,0,0,0,-0.0447647463561881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219104815460971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227011605239338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140031769907216,0,0,0,0,0.0402727910387076,0,0,0,0,0,0,0.0148546457227613,0,0,0,0,0,0,0,0,-0.0235589947408899,0,0,-0.00615048538844842,0,0,-0.0756541080677357,0,0,0,0,0,-0.0742797368729307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287211216560562,0,0,0,0,0,0,-0.0843580200069886,0,0,0,0,0,0,0,0,0,0,0,0.055222512840938,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos_00048",0,0,0,0,0.0130215547050932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420858802820992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342525372992521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066094853207351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.674222550451509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00702738944736998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00479124118506802,0,-0.055730523558862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248162391625378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00249401000399333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011086885437667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015289644514175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137381959675779,0,0,0,0,0,0,0,0,0.0231896919339412,0,0,0,0,0,0.0374134319174266,0,0,0,0,0.0556350791323889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00423809937217823,0,0,0,0,0,0,0,0
"pos_00049",0,0.0315516726558276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182464008367649,0,0,0,0,0,0,-0.013261358945365,0,0,0,0,-0.00611904967640314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518964356907226,0,0,0,0,0.0274597752698335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384248360583604,0,-0.0390017043089709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.462755033545024,0,0,0,0,0,0,0,0,-0.0172628983733845,0,-0.0182110496018085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0656444165904628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297195148360554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304137786617734,0,0,0,0,0,0,-0.484017589865813,0,0,0,0,0,0,0,0,NA,0,0,-0.0794432002177264,0,0,0,0,0,0,0,0,0,-0.067025193327357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535350695776206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421310863456814,0,0,0,0,-0.00651391617470481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125997911161666,0,0,0,0,0,0,0.0130066697293384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos_00055",0,0,0,0,0,0.000713411172346241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043466463216987,0,0,0,0.035341407611289,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254420765343142,0,0,0,0,0,0,-0.516498248012799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025066030651457,0,0,0,0,0,0,0,0,-0.0671640409732739,0,0,0,0,0,0,0.0831936542015693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438102900347102,0,0,0,0,0,-0.0666449558891244,-0.117840388312018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00331028184818926,0,0,0,0,0,0,0,0,0,0,0,0,-0.00418579429823044,0,0,0,-0.0290649516922291,0,0,0,0,0,0,0,0,0.00282000708410277,0.0446693843755649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129669852526889,0,0,0,0,0,0,0,0,0,-0.000167232631682144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158471465248843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0770686788166796,0,0,0,0,0,0,0,NA,0,0,0,0,0,-0.10743002269718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037860405160053,0,0.0168077686144019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160053344539817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00524979578299406,0,0,0,0,0,-0.0089200899351461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296805929474872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396232934891265,0,0,0,0,0,0,0,0,0,0.00846205986104589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335667421302233,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos_00056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.480338282518053,0,0,0,0,0,0,0,-0.0166434166936491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303247840587958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210358657806675,-0.159653955366019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513820124627336,0,0.00717897000999087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736595905910105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158885948753341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080537367876882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12183711593229,0,0,0,-0.0116194499734488,0,0,0,0,0,0,0,-0.0599313903309266,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039905897590499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151481422882381,0,0,0,0,0,0,0,-0.019897265891894,0,0,0,0,0,0,0,0,-0.00911746956858676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00883614003302342,0,0,0,0,0,0,-0.0683027244355275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270033610896785,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476913490139938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos_00057",0,0,-0.00750207812571753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00101935781513341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201749899649856,0,0,0,0.0660611616503445,0,0.00339744349346624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0803964692545137,0,0,0,0,0,0,0,0,0,0,-0.0129431592301575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100048324987835,0,0,-0.0538927950013222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112335884625165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128697292991901,0,0,0,0,0,0,-0.102473074824647,0,0,0,0,0,0,0,0,-0.0794432002177264,0,0,NA,0,0,0,0,0,0,0,0,0,-0.472469371506445,0,0,-0.213001372666786,0,0,-0.0529326090512098,0,0,0,0,0,0,-0.0283049409869969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463032533582131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029642442225658,0,0,0,0,0,0,0,0,0.0749835170215937,0,0,0,0,0.0302180116134892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114054442214124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457230412591193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116958049338855,0,0,0,0,0.0774411999817266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos_00059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00734470203182958,0,-0.58385633022601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344397824817501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476822425202592,0,0,0,0.0321911139958198,0,0,0,0,0,0.00902394473432368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00484105706971572,0,0,0,0,0,0,0,0,0.000447602961484495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976527975948439,0,0,0,0,0,0.0423691321638434,0,0,0,0,0,0,0,0,0.00053202975961829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466556286537115,0,0,-0.0624200275111039,0,-0.0238208497487063,0,0,0,0,0,-0.0174664119624252,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00351385177079782,0,0,0,0,0,0,0,0,0,0,0,-0.0301656919896079,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205423893337428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172755727772991,0,0,0,0.0218933050093136,0,0,0,0,0,-0.115761562043829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000894585688992581,0,0,0,0,0,0,0,0.0436460304531175,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0799076782164945,0,0,0.0101415252467846,0,0,0,0,0,0,0,0,0,0.00925277910797245,0,0,0,0,0.057740766969351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos_00061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00798888589092912,0,0,0,0,0,0,0,0,0,0,-0.0135963719315972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109387582943571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00834950607485501,0,0,0,0,0,0.0136060167660582,0,0.0111317219778529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162120775812054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.381448955476435,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,-0.260922283455033,0,0,-0.25406331551416,0,-0.0156484912683964,0,-0.0693259521220664,0,0,-0.0712022294471655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106155001507193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318748827444393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147295889014734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389458947973755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos_00065",0,0,0,0,0.0277031127175578,0,0,0,0,0,0,0,0,0,0,0,0,0.0653758578386959,0,0,0,0,0,0,0,0,-0.424405371039478,0,-0.0376500533137271,0,0,0,0,0,0,0,0,0,0.0358089935626635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00256199029424174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348901887420297,0,0,0,0,0,0,0,-0.0102606646220237,0,0,0,0,0,0,0,0,0,0,0,-0.0449316338608537,0,0,0,-0.0189813467247655,0,0,-0.0329517529529771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0410064810570728,0,0,-0.0369151252266086,0,0.0445457727641324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532411716747298,0,0,0,0,0.00918275666700678,0,0,0,0,0.0461852715338049,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339900881912527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00755255171535632,0,0,0.0138540264488238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208326716778788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346611757113161,0,0,0,0,0,0,0,0,0.00289154249644203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00302097676617211,0,0,0,0,0,0,0,0,0,-0.0758954400971128,0,0,0,0,0,0,0,0,0,0,-0.00907564106974637,0,0,0,-0.0471789291448534,0,0,0,0,0,0,0,-0.0197763446510017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292553515512906,0,0,0,0,0,0,0,-0.0596813543014058,0,0,0,0,0,0,0,0,0,0
"pos_00071",0,0,0,0,0,0,0,0,0,0,0,0,0.0377977767747654,0,0,0.0196253551845958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.447441267675032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011141567281845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0076267986988056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101809221704606,-0.0368050398898466,0,-0.0698642577572234,0,0,0,0,0,0,0,0,0,0,-0.10743002269718,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00697604258462374,0,0,0,0,-0.0225871666992149,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371108848515682,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01293760006101,0,0,0,-0.000460567938522654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156151817258738,0,0,-0.0129002208847288,0,0,0,0,0,0,0,0,0,-0.00440571944638968,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247523527693101,0,0,0,0,-0.00291126953287963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0557822860306637,0,0,0,0,0.0303477472581904,0,0,0
